model,layer,normalized_depth,pooling,condition,seed,source_language,target_language,metric,value,n_train,n_eval,record_type,comparison,ci_lower,ci_upper,n_resamples
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,ko,ja,r1,0.759765625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,ko,ja,mrr,0.8207697883853009,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,ko,zh,r1,0.52734375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,ko,zh,mrr,0.6201690326704521,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,ja,en,r1,0.68359375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,ja,en,mrr,0.7511424156399131,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,ja,ko,r1,0.693359375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,ja,ko,mrr,0.7618973152711022,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,ja,zh,r1,0.611328125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,ja,zh,mrr,0.6863513079854879,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,zh,en,r1,0.83984375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,zh,en,mrr,0.8842867454428658,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,zh,ko,r1,0.65234375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,zh,ko,mrr,0.7296544133618991,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,zh,ja,r1,0.638671875,1024,2048,metric,,,,
