model,layer,normalized_depth,pooling,condition,seed,source_language,target_language,metric,value,n_train,n_eval,record_type,comparison,ci_lower,ci_upper,n_resamples
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,en,ja,r1,0.138671875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,en,ja,mrr,0.24348095644200465,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,en,zh,r1,0.611328125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,en,zh,mrr,0.70019808710361,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,ko,en,r1,0.65234375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,ko,en,mrr,0.7236957593837876,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,ko,ja,r1,0.0859375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,ko,ja,mrr,0.1861497359035449,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,ko,zh,r1,0.3984375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,ko,zh,mrr,0.5249727652219935,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,ja,en,r1,0.337890625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,ja,en,mrr,0.42644222753906214,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,ja,ko,r1,0.205078125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,ja,ko,mrr,0.29046757070573814,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,ja,zh,r1,0.09375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,ja,zh,mrr,0.17773128824727508,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,zh,en,r1,0.248046875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,zh,en,mrr,0.33883168404895314,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,zh,ko,r1,0.3125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,zh,ko,mrr,0.4174812504555496,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,zh,ja,r1,0.025390625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_pca,,zh,ja,mrr,0.07590661793618697,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,en,ko,r1,0.671875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,en,ko,mrr,0.7582817177413232,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,en,ja,r1,0.5703125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,en,ja,mrr,0.660161889721832,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,en,zh,r1,0.626953125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,en,zh,mrr,0.7262567317702547,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,ko,en,r1,0.779296875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,ko,en,mrr,0.8379591859664571,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,ko,ja,r1,0.580078125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,ko,ja,mrr,0.6527326078804638,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,ko,zh,r1,0.583984375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,ko,zh,mrr,0.6902965178788129,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,ja,en,r1,0.701171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,ja,en,mrr,0.7907188603990298,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,ja,ko,r1,0.650390625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,ja,ko,mrr,0.7311592548217352,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,ja,zh,r1,0.7265625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,ja,zh,mrr,0.8061109041805719,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,zh,en,r1,0.76171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,zh,en,mrr,0.8362554715141767,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,zh,ko,r1,0.576171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,zh,ko,mrr,0.6802076154327419,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,zh,ja,r1,0.521484375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,0,zh,ja,mrr,0.6027164239281108,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,en,ko,r1,0.384765625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,en,ko,mrr,0.4823160797094568,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,en,ja,r1,0.22265625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,en,ja,mrr,0.35294772010508507,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,en,zh,r1,0.16796875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,en,zh,mrr,0.2920640507848715,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,ko,en,r1,0.806640625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,ko,en,mrr,0.8582893370202711,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,ko,ja,r1,0.490234375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,ko,ja,mrr,0.5831745485646197,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,ko,zh,r1,0.205078125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,ko,zh,mrr,0.3297310205203287,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,ja,en,r1,0.615234375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,ja,en,mrr,0.7418149865197563,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,ja,ko,r1,0.48046875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,ja,ko,mrr,0.5938730637418381,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,ja,zh,r1,0.71484375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,ja,zh,mrr,0.7882631505003173,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,zh,en,r1,0.626953125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,zh,en,mrr,0.7735124505623063,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,zh,ko,r1,0.357421875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,zh,ko,mrr,0.49737877270228187,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,zh,ja,r1,0.5390625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,0,zh,ja,mrr,0.6257778265847026,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,en,ko,r1,0.037109375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,en,ko,mrr,0.08185144346882613,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,en,ja,r1,0.060546875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,en,ja,mrr,0.1321305250193295,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,en,zh,r1,0.01171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,en,zh,mrr,0.06782758477443844,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,ko,en,r1,0.61328125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,ko,en,mrr,0.7214145948485301,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,ko,ja,r1,0.33984375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,ko,ja,mrr,0.45564292003029766,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,ko,zh,r1,0.24609375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,ko,zh,mrr,0.35438965977800324,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,ja,en,r1,0.318359375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,ja,en,mrr,0.4723894770532464,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,ja,ko,r1,0.087890625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,ja,ko,mrr,0.16298286740466356,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,ja,zh,r1,0.53125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,ja,zh,mrr,0.652393491677856,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,zh,en,r1,0.279296875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,zh,en,mrr,0.4813807572000544,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,zh,ko,r1,0.228515625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,zh,ko,mrr,0.34581342620828137,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,zh,ja,r1,0.013671875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,0,zh,ja,mrr,0.13338619570768798,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,en,ko,r1,0.33984375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,en,ko,mrr,0.45577563640414037,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,en,ja,r1,0.279296875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,en,ja,mrr,0.40712854760041184,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,en,zh,r1,0.322265625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,en,zh,mrr,0.42552076736333955,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,ko,en,r1,0.154296875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,ko,en,mrr,0.1849499829354671,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,ko,ja,r1,0.171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,ko,ja,mrr,0.2264767062600238,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,ko,zh,r1,0.068359375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,ko,zh,mrr,0.11204513383006333,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,ja,en,r1,0.173828125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,ja,en,mrr,0.20530246449594075,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,ja,ko,r1,0.462890625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,ja,ko,mrr,0.5584885769508201,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,ja,zh,r1,0.578125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,ja,zh,mrr,0.6130788829473963,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,zh,en,r1,0.265625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,zh,en,mrr,0.3089327552075817,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,zh,ko,r1,0.33984375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,zh,ko,mrr,0.4775822592233808,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,zh,ja,r1,0.6484375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,0,zh,ja,mrr,0.7044373514685454,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,en,ko,r1,0.087890625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,en,ko,mrr,0.18410943989093304,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,en,ja,r1,0.037109375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,en,ja,mrr,0.15237902747439003,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,en,zh,r1,0.048828125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,en,zh,mrr,0.1168113937180737,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,ko,en,r1,0.041015625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,ko,en,mrr,0.06360654041883641,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,ko,ja,r1,0.0390625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,ko,ja,mrr,0.078624022348878,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,ko,zh,r1,0.013671875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,ko,zh,mrr,0.04286726815024031,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,ja,en,r1,0.021484375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,ja,en,mrr,0.043749024108084705,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,ja,ko,r1,0.12109375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,ja,ko,mrr,0.18321403608374448,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,ja,zh,r1,0.55859375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,ja,zh,mrr,0.5979849809308504,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,zh,en,r1,0.072265625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,zh,en,mrr,0.09611258620240046,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,zh,ko,r1,0.076171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,zh,ko,mrr,0.1521456254045107,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,zh,ja,r1,0.623046875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,0,zh,ja,mrr,0.6884116581845917,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,en,ko,r1,0.0234375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,en,ko,mrr,0.14364260693497066,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,en,ja,r1,0.01171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,en,ja,mrr,0.14704780794609998,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,en,zh,r1,0.01171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,en,zh,mrr,0.08640369700128199,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,ko,en,r1,0.466796875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,ko,en,mrr,0.614160608849823,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,ko,ja,r1,0.080078125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,ko,ja,mrr,0.26441786422117797,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,ko,zh,r1,0.052734375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,ko,zh,mrr,0.17271740871072405,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,ja,en,r1,0.33984375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,ja,en,mrr,0.457092931175675,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,ja,ko,r1,0.02734375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,ja,ko,mrr,0.14558913536357299,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,ja,zh,r1,0.126953125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,ja,zh,mrr,0.269607903584394,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,zh,en,r1,0.220703125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,zh,en,mrr,0.3615808724712452,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,zh,ko,r1,0.1171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,zh,ko,mrr,0.2013417637148519,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,zh,ja,r1,0.03125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,0,zh,ja,mrr,0.1257328760903024,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,en,ko,r1,0.671875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,en,ko,mrr,0.7582817177413232,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,en,ja,r1,0.5703125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,en,ja,mrr,0.660161889721832,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,en,zh,r1,0.626953125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,en,zh,mrr,0.7262567317702547,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,ko,en,r1,0.779296875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,ko,en,mrr,0.8379591859664571,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,ko,ja,r1,0.580078125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,ko,ja,mrr,0.6527326078804638,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,ko,zh,r1,0.583984375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,ko,zh,mrr,0.6902965178788129,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,ja,en,r1,0.701171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,ja,en,mrr,0.7907188603990298,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,ja,ko,r1,0.650390625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,ja,ko,mrr,0.7311592548217352,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,ja,zh,r1,0.7265625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,ja,zh,mrr,0.8061109041805719,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,zh,en,r1,0.76171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,zh,en,mrr,0.8362554715141767,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,zh,ko,r1,0.576171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,zh,ko,mrr,0.6802076154327419,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,zh,ja,r1,0.521484375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,1,zh,ja,mrr,0.6027164239281108,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,en,ko,r1,0.384765625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,en,ko,mrr,0.4829901869424193,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,en,ja,r1,0.208984375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,en,ja,mrr,0.33894868590597893,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,en,zh,r1,0.150390625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,en,zh,mrr,0.2888057357128192,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,ko,en,r1,0.806640625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,ko,en,mrr,0.8574264010378376,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,ko,ja,r1,0.484375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,ko,ja,mrr,0.5788048136193019,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,ko,zh,r1,0.203125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,ko,zh,mrr,0.32389305881437047,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,ja,en,r1,0.6171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,ja,en,mrr,0.7434239625715204,1024,2048,metric,,,,
