model,layer,normalized_depth,pooling,source_language,target_language,condition,metric,value,n
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,ko,zh,raw,r5,0.45703125,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,ko,zh,raw,r10,0.5703125,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,ko,zh,raw,mrr,0.3506078960310205,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,ja,en,raw,r1,0.322265625,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,ja,en,raw,r5,0.662109375,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,ja,en,raw,r10,0.7578125,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,ja,en,raw,mrr,0.47558380079186646,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,ja,ko,raw,r1,0.08984375,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,ja,ko,raw,r5,0.21484375,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,ja,ko,raw,r10,0.296875,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,ja,ko,raw,mrr,0.16378939370161844,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,ja,zh,raw,r1,0.544921875,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,ja,zh,raw,r5,0.810546875,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,ja,zh,raw,r10,0.88671875,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,ja,zh,raw,mrr,0.659606849429989,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,zh,en,raw,r1,0.298828125,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,zh,en,raw,r5,0.736328125,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,zh,en,raw,r10,0.84375,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,zh,en,raw,mrr,0.4956032144733409,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,zh,ko,raw,r1,0.228515625,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,zh,ko,raw,r5,0.4609375,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,zh,ko,raw,r10,0.556640625,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,zh,ko,raw,mrr,0.3408948559136512,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,zh,ja,raw,r1,0.013671875,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,zh,ja,raw,r5,0.25390625,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,zh,ja,raw,r10,0.400390625,512
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,zh,ja,raw,mrr,0.13054845039936303,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,en,ko,raw,r1,0.740234375,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,en,ko,raw,r5,0.892578125,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,en,ko,raw,r10,0.94140625,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,en,ko,raw,mrr,0.8098202006248467,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,en,ja,raw,r1,0.623046875,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,en,ja,raw,r5,0.84765625,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,en,ja,raw,r10,0.90234375,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,en,ja,raw,mrr,0.718796710549245,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,en,zh,raw,r1,0.720703125,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,en,zh,raw,r5,0.89453125,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,en,zh,raw,r10,0.93359375,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,en,zh,raw,mrr,0.7993159555116036,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ko,en,raw,r1,0.71875,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ko,en,raw,r5,0.892578125,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ko,en,raw,r10,0.9296875,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ko,en,raw,mrr,0.7912949584496467,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ko,ja,raw,r1,0.712890625,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ko,ja,raw,r5,0.859375,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ko,ja,raw,r10,0.89453125,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ko,ja,raw,mrr,0.7787972708704431,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ko,zh,raw,r1,0.568359375,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ko,zh,raw,r5,0.763671875,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ko,zh,raw,r10,0.849609375,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ko,zh,raw,mrr,0.659628229549214,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ja,en,raw,r1,0.466796875,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ja,en,raw,r5,0.6796875,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ja,en,raw,r10,0.78125,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ja,en,raw,mrr,0.5696638016488285,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ja,ko,raw,r1,0.607421875,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ja,ko,raw,r5,0.79296875,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ja,ko,raw,r10,0.873046875,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ja,ko,raw,mrr,0.6943325789307065,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ja,zh,raw,r1,0.546875,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ja,zh,raw,r5,0.76171875,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ja,zh,raw,r10,0.837890625,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,ja,zh,raw,mrr,0.6486125393956225,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,zh,en,raw,r1,0.685546875,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,zh,en,raw,r5,0.84765625,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,zh,en,raw,r10,0.8984375,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,zh,en,raw,mrr,0.7586830130871046,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,zh,ko,raw,r1,0.537109375,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,zh,ko,raw,r5,0.755859375,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,zh,ko,raw,r10,0.837890625,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,zh,ko,raw,mrr,0.6384770319460922,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,zh,ja,raw,r1,0.625,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,zh,ja,raw,r5,0.8125,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,zh,ja,raw,r10,0.849609375,512
trillionlabs/Tri-0.5B-Base,0,0.0,mean,zh,ja,raw,mrr,0.7071528691132989,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,en,ko,raw,r1,0.275390625,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,en,ko,raw,r5,0.40625,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,en,ko,raw,r10,0.470703125,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,en,ko,raw,mrr,0.3401042027781308,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,en,ja,raw,r1,0.212890625,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,en,ja,raw,r5,0.357421875,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,en,ja,raw,r10,0.421875,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,en,ja,raw,mrr,0.2881960392233881,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,en,zh,raw,r1,0.234375,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,en,zh,raw,r5,0.36328125,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,en,zh,raw,r10,0.4296875,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,en,zh,raw,mrr,0.3039599881627636,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ko,en,raw,r1,0.671875,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ko,en,raw,r5,0.87109375,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ko,en,raw,r10,0.91015625,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ko,en,raw,mrr,0.75994831181408,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ko,ja,raw,r1,0.5859375,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ko,ja,raw,r5,0.732421875,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ko,ja,raw,r10,0.78125,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ko,ja,raw,mrr,0.6540290292218538,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ko,zh,raw,r1,0.365234375,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ko,zh,raw,r5,0.537109375,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ko,zh,raw,r10,0.595703125,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ko,zh,raw,mrr,0.44848939965587414,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ja,en,raw,r1,0.4921875,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ja,en,raw,r5,0.734375,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ja,en,raw,r10,0.79296875,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ja,en,raw,mrr,0.6018296932652547,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ja,ko,raw,r1,0.46875,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ja,ko,raw,r5,0.625,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ja,ko,raw,r10,0.677734375,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ja,ko,raw,mrr,0.5453616890608418,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ja,zh,raw,r1,0.3515625,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ja,zh,raw,r5,0.55078125,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ja,zh,raw,r10,0.625,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,ja,zh,raw,mrr,0.4465186958008368,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,zh,en,raw,r1,0.677734375,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,zh,en,raw,r5,0.83984375,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,zh,en,raw,r10,0.880859375,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,zh,en,raw,mrr,0.7527491134028825,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,zh,ko,raw,r1,0.388671875,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,zh,ko,raw,r5,0.5546875,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,zh,ko,raw,r10,0.625,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,zh,ko,raw,mrr,0.4704326900856198,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,zh,ja,raw,r1,0.53515625,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,zh,ja,raw,r5,0.69140625,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,zh,ja,raw,r10,0.75,512
trillionlabs/Tri-0.5B-Base,1,0.041666666666666664,mean,zh,ja,raw,mrr,0.6068251851574077,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,en,ko,raw,r1,0.30859375,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,en,ko,raw,r5,0.462890625,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,en,ko,raw,r10,0.548828125,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,en,ko,raw,mrr,0.3851410077443791,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,en,ja,raw,r1,0.16015625,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,en,ja,raw,r5,0.35546875,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,en,ja,raw,r10,0.443359375,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,en,ja,raw,mrr,0.2624535970639268,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,en,zh,raw,r1,0.17578125,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,en,zh,raw,r5,0.404296875,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,en,zh,raw,r10,0.4921875,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,en,zh,raw,mrr,0.28423286739312625,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ko,en,raw,r1,0.751953125,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ko,en,raw,r5,0.8984375,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ko,en,raw,r10,0.923828125,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ko,en,raw,mrr,0.8164119393609619,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ko,ja,raw,r1,0.61328125,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ko,ja,raw,r5,0.748046875,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ko,ja,raw,r10,0.814453125,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ko,ja,raw,mrr,0.68072523132172,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ko,zh,raw,r1,0.427734375,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ko,zh,raw,r5,0.58203125,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ko,zh,raw,r10,0.646484375,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ko,zh,raw,mrr,0.502530100166993,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ja,en,raw,r1,0.56640625,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ja,en,raw,r5,0.779296875,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ja,en,raw,r10,0.82421875,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ja,en,raw,mrr,0.6607434157964143,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ja,ko,raw,r1,0.564453125,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ja,ko,raw,r5,0.736328125,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ja,ko,raw,r10,0.79296875,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ja,ko,raw,mrr,0.6445032707693842,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ja,zh,raw,r1,0.474609375,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ja,zh,raw,r5,0.65625,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ja,zh,raw,r10,0.73046875,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,ja,zh,raw,mrr,0.5653911250951295,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,zh,en,raw,r1,0.72265625,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,zh,en,raw,r5,0.861328125,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,zh,en,raw,r10,0.90234375,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,zh,en,raw,mrr,0.7881350654299999,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,zh,ko,raw,r1,0.404296875,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,zh,ko,raw,r5,0.583984375,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,zh,ko,raw,r10,0.673828125,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,zh,ko,raw,mrr,0.4954795733116983,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,zh,ja,raw,r1,0.509765625,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,zh,ja,raw,r5,0.67578125,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,zh,ja,raw,r10,0.73046875,512
trillionlabs/Tri-0.5B-Base,2,0.08333333333333333,mean,zh,ja,raw,mrr,0.5850034407816818,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,en,ko,raw,r1,0.40234375,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,en,ko,raw,r5,0.5859375,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,en,ko,raw,r10,0.65234375,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,en,ko,raw,mrr,0.48530963341467886,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,en,ja,raw,r1,0.234375,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,en,ja,raw,r5,0.408203125,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,en,ja,raw,r10,0.498046875,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,en,ja,raw,mrr,0.32633026217745964,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,en,zh,raw,r1,0.212890625,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,en,zh,raw,r5,0.453125,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,en,zh,raw,r10,0.5390625,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,en,zh,raw,mrr,0.3255708621165986,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ko,en,raw,r1,0.779296875,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ko,en,raw,r5,0.91015625,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ko,en,raw,r10,0.939453125,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ko,en,raw,mrr,0.8361399570854302,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ko,ja,raw,r1,0.58203125,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ko,ja,raw,r5,0.76171875,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ko,ja,raw,r10,0.822265625,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ko,ja,raw,mrr,0.662161032386011,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ko,zh,raw,r1,0.376953125,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ko,zh,raw,r5,0.564453125,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ko,zh,raw,r10,0.6328125,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ko,zh,raw,mrr,0.47013232892427054,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ja,en,raw,r1,0.673828125,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ja,en,raw,r5,0.810546875,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ja,en,raw,r10,0.876953125,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ja,en,raw,mrr,0.7410614858742306,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ja,ko,raw,r1,0.623046875,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ja,ko,raw,r5,0.76953125,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ja,ko,raw,r10,0.828125,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ja,ko,raw,mrr,0.6920370885830183,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ja,zh,raw,r1,0.5234375,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ja,zh,raw,r5,0.72265625,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ja,zh,raw,r10,0.783203125,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,ja,zh,raw,mrr,0.6161171027354481,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,zh,en,raw,r1,0.798828125,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,zh,en,raw,r5,0.904296875,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,zh,en,raw,r10,0.94140625,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,zh,en,raw,mrr,0.8469465011740382,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,zh,ko,raw,r1,0.462890625,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,zh,ko,raw,r5,0.662109375,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,zh,ko,raw,r10,0.71484375,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,zh,ko,raw,mrr,0.5530189120445359,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,zh,ja,raw,r1,0.517578125,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,zh,ja,raw,r5,0.724609375,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,zh,ja,raw,r10,0.7734375,512
trillionlabs/Tri-0.5B-Base,3,0.125,mean,zh,ja,raw,mrr,0.6069340776443573,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,en,ko,raw,r1,0.57421875,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,en,ko,raw,r5,0.71875,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,en,ko,raw,r10,0.75390625,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,en,ko,raw,mrr,0.6433230142867078,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,en,ja,raw,r1,0.41015625,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,en,ja,raw,r5,0.626953125,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,en,ja,raw,r10,0.71875,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,en,ja,raw,mrr,0.5084720542999643,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,en,zh,raw,r1,0.376953125,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,en,zh,raw,r5,0.634765625,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,en,zh,raw,r10,0.6875,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,en,zh,raw,mrr,0.4915206337820396,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ko,en,raw,r1,0.8515625,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ko,en,raw,r5,0.94140625,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ko,en,raw,r10,0.96484375,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ko,en,raw,mrr,0.8946752799212789,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ko,ja,raw,r1,0.732421875,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ko,ja,raw,r5,0.8671875,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ko,ja,raw,r10,0.896484375,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ko,ja,raw,mrr,0.7908879850895487,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ko,zh,raw,r1,0.517578125,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ko,zh,raw,r5,0.68359375,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ko,zh,raw,r10,0.76171875,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ko,zh,raw,mrr,0.6009619143945818,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ja,en,raw,r1,0.748046875,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ja,en,raw,r5,0.873046875,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ja,en,raw,r10,0.90625,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ja,en,raw,mrr,0.805374219130655,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ja,ko,raw,r1,0.720703125,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ja,ko,raw,r5,0.86328125,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ja,ko,raw,r10,0.91015625,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ja,ko,raw,mrr,0.7816141912697414,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ja,zh,raw,r1,0.654296875,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ja,zh,raw,r5,0.8203125,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ja,zh,raw,r10,0.87109375,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,ja,zh,raw,mrr,0.7303005035882648,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,zh,en,raw,r1,0.83984375,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,zh,en,raw,r5,0.93359375,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,zh,en,raw,r10,0.955078125,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,zh,en,raw,mrr,0.8830428729801243,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,zh,ko,raw,r1,0.587890625,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,zh,ko,raw,r5,0.76171875,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,zh,ko,raw,r10,0.822265625,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,zh,ko,raw,mrr,0.6708192374945962,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,zh,ja,raw,r1,0.671875,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,zh,ja,raw,r5,0.806640625,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,zh,ja,raw,r10,0.845703125,512
trillionlabs/Tri-0.5B-Base,4,0.16666666666666666,mean,zh,ja,raw,mrr,0.7385288435474684,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,en,ko,raw,r1,0.625,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,en,ko,raw,r5,0.775390625,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,en,ko,raw,r10,0.822265625,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,en,ko,raw,mrr,0.6929546462236282,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,mean,en,ja,raw,r1,0.501953125,512
