model,layer,normalized_depth,pooling,source_language,target_language,condition,metric,value,n
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,en,ja,raw,mrr,0.03367019356543253,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,en,zh,raw,r1,0.119140625,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,en,zh,raw,r5,0.26171875,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,en,zh,raw,r10,0.3671875,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,en,zh,raw,mrr,0.19904128732895657,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ko,en,raw,r1,0.015625,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ko,en,raw,r5,0.07421875,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ko,en,raw,r10,0.109375,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ko,en,raw,mrr,0.05267910781774047,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ko,ja,raw,r1,0.013671875,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ko,ja,raw,r5,0.0390625,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ko,ja,raw,r10,0.07421875,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ko,ja,raw,mrr,0.040289957710934375,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ko,zh,raw,r1,0.01171875,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ko,zh,raw,r5,0.06640625,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ko,zh,raw,r10,0.09375,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ko,zh,raw,mrr,0.04734803977259322,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ja,en,raw,r1,0.017578125,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ja,en,raw,r5,0.0546875,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ja,en,raw,r10,0.083984375,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ja,en,raw,mrr,0.04288769451840611,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ja,ko,raw,r1,0.021484375,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ja,ko,raw,r5,0.052734375,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ja,ko,raw,r10,0.0859375,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ja,ko,raw,mrr,0.0464045024086405,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ja,zh,raw,r1,0.01953125,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ja,zh,raw,r5,0.07421875,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ja,zh,raw,r10,0.130859375,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,ja,zh,raw,mrr,0.05840875956639248,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,zh,en,raw,r1,0.146484375,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,zh,en,raw,r5,0.30078125,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,zh,en,raw,r10,0.384765625,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,zh,en,raw,mrr,0.22588300404943318,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,zh,ko,raw,r1,0.01953125,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,zh,ko,raw,r5,0.076171875,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,zh,ko,raw,r10,0.09375,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,zh,ko,raw,mrr,0.0506770055843123,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,zh,ja,raw,r1,0.01953125,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,zh,ja,raw,r5,0.05078125,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,zh,ja,raw,r10,0.072265625,512
Qwen/Qwen2.5-0.5B,2,0.08333333333333333,last_token,zh,ja,raw,mrr,0.044267856159988433,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,en,ko,raw,r1,0.029296875,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,en,ko,raw,r5,0.06640625,512
