model,layer,normalized_depth,pooling,condition,seed,source_language,target_language,metric,value,n_train,n_eval,record_type,comparison,ci_lower,ci_upper,n_resamples
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,en,ko,mrr,0.6799383635752078,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,en,ja,r1,0.693359375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,en,ja,mrr,0.7904402941662543,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,en,zh,r1,0.861328125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,en,zh,mrr,0.9112075188145778,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,ko,en,r1,0.259765625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,ko,en,mrr,0.3521068451256352,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,ko,ja,r1,0.505859375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,ko,ja,mrr,0.620130389033301,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,ko,zh,r1,0.421875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,ko,zh,mrr,0.539308521576397,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,ja,en,r1,0.49609375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,ja,en,mrr,0.6082637852137671,1024,2048,metric,,,,
