model,layer,normalized_depth,pooling,source_language,target_language,metric,n_train,n_eval,condition,status,value
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,en,r5,256,512,raw,ok,0.8671875
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,en,r5,256,512,aligned,ok,0.865234375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,en,r5,256,512,delta,ok,-0.001953125
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,en,r10,256,512,raw,ok,0.896484375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,en,r10,256,512,aligned,ok,0.908203125
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,en,r10,256,512,delta,ok,0.01171875
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,en,mrr,256,512,raw,ok,0.7793652438960504
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,en,mrr,256,512,aligned,ok,0.7666037486198971
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,en,mrr,256,512,delta,ok,-0.012761495276153334
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,ja,r1,256,512,raw,ok,0.41015625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,ja,r1,256,512,aligned,ok,0.55078125
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,ja,r1,256,512,delta,ok,0.140625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,ja,r5,256,512,raw,ok,0.640625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,ja,r5,256,512,aligned,ok,0.806640625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,ja,r5,256,512,delta,ok,0.166015625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,ja,r10,256,512,raw,ok,0.6875
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,ja,r10,256,512,aligned,ok,0.875
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,ja,r10,256,512,delta,ok,0.1875
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,ja,mrr,256,512,raw,ok,0.507289464096973
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,ja,mrr,256,512,aligned,ok,0.663311911754478
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,ja,mrr,256,512,delta,ok,0.15602244765750506
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,en,r1,256,512,raw,ok,0.595703125
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,en,r1,256,512,aligned,ok,0.5625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,en,r1,256,512,delta,ok,-0.033203125
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,en,r5,256,512,raw,ok,0.84765625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,en,r5,256,512,aligned,ok,0.771484375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,en,r5,256,512,delta,ok,-0.076171875
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,en,r10,256,512,raw,ok,0.890625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,en,r10,256,512,aligned,ok,0.853515625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,en,r10,256,512,delta,ok,-0.037109375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,en,mrr,256,512,raw,ok,0.7071251415127234
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,en,mrr,256,512,aligned,ok,0.6571188283242333
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,en,mrr,256,512,delta,ok,-0.05000631318849014
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,zh,r1,256,512,raw,ok,0.64453125
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,zh,r1,256,512,aligned,ok,0.732421875
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,zh,r1,256,512,delta,ok,0.087890625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,zh,r5,256,512,raw,ok,0.869140625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,zh,r5,256,512,aligned,ok,0.92578125
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,zh,r5,256,512,delta,ok,0.056640625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,zh,r10,256,512,raw,ok,0.93359375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,zh,r10,256,512,aligned,ok,0.955078125
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,zh,r10,256,512,delta,ok,0.021484375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,zh,mrr,256,512,raw,ok,0.7432167119076265
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,zh,mrr,256,512,aligned,ok,0.8125274526336081
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,en,zh,mrr,256,512,delta,ok,0.06931074072598165
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,en,r1,256,512,raw,ok,0.626953125
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,en,r1,256,512,aligned,ok,0.76953125
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,en,r1,256,512,delta,ok,0.142578125
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,en,r5,256,512,raw,ok,0.88671875
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,en,r5,256,512,aligned,ok,0.93359375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,en,r5,256,512,delta,ok,0.046875
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,en,r10,256,512,raw,ok,0.921875
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,en,r10,256,512,aligned,ok,0.958984375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,en,r10,256,512,delta,ok,0.037109375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,en,mrr,256,512,raw,ok,0.7424660155563163
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,en,mrr,256,512,aligned,ok,0.8385023941570586
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,en,mrr,256,512,delta,ok,0.09603637860074232
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,ja,r1,256,512,raw,ok,0.400390625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,ja,r1,256,512,aligned,ok,0.564453125
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,ja,r1,256,512,delta,ok,0.1640625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,ja,r5,256,512,raw,ok,0.552734375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,ja,r5,256,512,aligned,ok,0.765625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,ja,r5,256,512,delta,ok,0.212890625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,ja,r10,256,512,raw,ok,0.59765625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,ja,r10,256,512,aligned,ok,0.818359375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,ja,r10,256,512,delta,ok,0.220703125
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,ja,mrr,256,512,raw,ok,0.4720775058523283
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,ja,mrr,256,512,aligned,ok,0.6504146688075847
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,ja,mrr,256,512,delta,ok,0.17833716295525637
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,ko,r1,256,512,raw,ok,0.625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,ko,r1,256,512,aligned,ok,0.46484375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,ko,r1,256,512,delta,ok,-0.16015625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,ko,r5,256,512,raw,ok,0.814453125
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,ko,r5,256,512,aligned,ok,0.7109375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,ko,r5,256,512,delta,ok,-0.103515625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,ko,r10,256,512,raw,ok,0.876953125
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,ko,r10,256,512,aligned,ok,0.787109375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,ko,r10,256,512,delta,ok,-0.08984375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,ko,mrr,256,512,raw,ok,0.7130005791106893
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,ko,mrr,256,512,aligned,ok,0.5756293168951886
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,ko,mrr,256,512,delta,ok,-0.13737126221550067
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,zh,r1,256,512,raw,ok,0.55078125
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,zh,r1,256,512,aligned,ok,0.56640625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,zh,r1,256,512,delta,ok,0.015625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,zh,r5,256,512,raw,ok,0.75390625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,zh,r5,256,512,aligned,ok,0.796875
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,zh,r5,256,512,delta,ok,0.04296875
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,zh,r10,256,512,raw,ok,0.833984375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,zh,r10,256,512,aligned,ok,0.85546875
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,zh,r10,256,512,delta,ok,0.021484375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,zh,mrr,256,512,raw,ok,0.6445676357249721
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,zh,mrr,256,512,aligned,ok,0.6704556029633926
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ko,zh,mrr,256,512,delta,ok,0.025887967238420462
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ko,r1,256,512,raw,ok,0.55859375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ko,r1,256,512,aligned,ok,0.5625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ko,r1,256,512,delta,ok,0.00390625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ko,r5,256,512,raw,ok,0.7578125
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ko,r5,256,512,aligned,ok,0.791015625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ko,r5,256,512,delta,ok,0.033203125
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ko,r10,256,512,raw,ok,0.8359375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ko,r10,256,512,aligned,ok,0.859375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ko,r10,256,512,delta,ok,0.0234375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ko,mrr,256,512,raw,ok,0.6541302491453138
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ko,mrr,256,512,aligned,ok,0.6676271526612545
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ko,mrr,256,512,delta,ok,0.013496903515940684
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,zh,r1,256,512,raw,ok,0.666015625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,zh,r1,256,512,aligned,ok,0.4375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,zh,r1,256,512,delta,ok,-0.228515625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,zh,r5,256,512,raw,ok,0.859375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,zh,r5,256,512,aligned,ok,0.71875
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,zh,r5,256,512,delta,ok,-0.140625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,zh,r10,256,512,raw,ok,0.912109375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,zh,r10,256,512,aligned,ok,0.796875
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,zh,r10,256,512,delta,ok,-0.115234375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,zh,mrr,256,512,raw,ok,0.7554974175997146
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,zh,mrr,256,512,aligned,ok,0.5636976252874236
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,ja,zh,mrr,256,512,delta,ok,-0.19179979231229094
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ja,r1,256,512,raw,ok,0.427734375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ja,r1,256,512,aligned,ok,0.4921875
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ja,r1,256,512,delta,ok,0.064453125
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ja,r5,256,512,raw,ok,0.587890625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ja,r5,256,512,aligned,ok,0.765625
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ja,r5,256,512,delta,ok,0.177734375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ja,r10,256,512,raw,ok,0.6171875
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ja,r10,256,512,aligned,ok,0.828125
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ja,r10,256,512,delta,ok,0.2109375
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ja,mrr,256,512,raw,ok,0.5009272826410476
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ja,mrr,256,512,aligned,ok,0.6099774804040108
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,zh,ja,mrr,256,512,delta,ok,0.10905019776296321
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ko,r1,256,512,raw,ok,0.77734375
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ko,r1,256,512,aligned,ok,0.7265625
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ko,r1,256,512,delta,ok,-0.05078125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ko,r5,256,512,raw,ok,0.908203125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ko,r5,256,512,aligned,ok,0.896484375
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ko,r5,256,512,delta,ok,-0.01171875
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ko,r10,256,512,raw,ok,0.923828125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ko,r10,256,512,aligned,ok,0.927734375
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ko,r10,256,512,delta,ok,0.00390625
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ko,mrr,256,512,raw,ok,0.8384619127418536
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ko,mrr,256,512,aligned,ok,0.8030380218136163
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ko,mrr,256,512,delta,ok,-0.03542389092823728
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,en,r1,256,512,raw,ok,0.783203125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,en,r1,256,512,aligned,ok,0.734375
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,en,r1,256,512,delta,ok,-0.048828125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,en,r5,256,512,raw,ok,0.904296875
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,en,r5,256,512,aligned,ok,0.900390625
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,en,r5,256,512,delta,ok,-0.00390625
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,en,r10,256,512,raw,ok,0.921875
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,en,r10,256,512,aligned,ok,0.9453125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,en,r10,256,512,delta,ok,0.0234375
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,en,mrr,256,512,raw,ok,0.8376375527730091
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,en,mrr,256,512,aligned,ok,0.8085922029344548
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,en,mrr,256,512,delta,ok,-0.029045349838554335
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ja,r1,256,512,raw,ok,0.578125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ja,r1,256,512,aligned,ok,0.59375
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ja,r1,256,512,delta,ok,0.015625
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ja,r5,256,512,raw,ok,0.759765625
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ja,r5,256,512,aligned,ok,0.845703125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ja,r5,256,512,delta,ok,0.0859375
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ja,r10,256,512,raw,ok,0.810546875
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ja,r10,256,512,aligned,ok,0.9140625
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ja,r10,256,512,delta,ok,0.103515625
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ja,mrr,256,512,raw,ok,0.6599953545561386
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ja,mrr,256,512,aligned,ok,0.7037324223416633
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,ja,mrr,256,512,delta,ok,0.043737067785524775
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,en,r1,256,512,raw,ok,0.703125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,en,r1,256,512,aligned,ok,0.58203125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,en,r1,256,512,delta,ok,-0.12109375
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,en,r5,256,512,raw,ok,0.896484375
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,en,r5,256,512,aligned,ok,0.80078125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,en,r5,256,512,delta,ok,-0.095703125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,en,r10,256,512,raw,ok,0.9296875
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,en,r10,256,512,aligned,ok,0.876953125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,en,r10,256,512,delta,ok,-0.052734375
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,en,mrr,256,512,raw,ok,0.789604373171228
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,en,mrr,256,512,aligned,ok,0.684141038102243
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,en,mrr,256,512,delta,ok,-0.10546333506898498
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,zh,r1,256,512,raw,ok,0.806640625
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,zh,r1,256,512,aligned,ok,0.775390625
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,zh,r1,256,512,delta,ok,-0.03125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,zh,r5,256,512,raw,ok,0.947265625
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,zh,r5,256,512,aligned,ok,0.951171875
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,zh,r5,256,512,delta,ok,0.00390625
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,zh,r10,256,512,raw,ok,0.966796875
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,zh,r10,256,512,aligned,ok,0.98046875
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,zh,r10,256,512,delta,ok,0.013671875
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,zh,mrr,256,512,raw,ok,0.8672382135778289
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,zh,mrr,256,512,aligned,ok,0.8485249079225836
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,en,zh,mrr,256,512,delta,ok,-0.018713305655245316
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,zh,en,r1,256,512,raw,ok,0.767578125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,zh,en,r1,256,512,aligned,ok,0.791015625
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,zh,en,r1,256,512,delta,ok,0.0234375
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,zh,en,r5,256,512,raw,ok,0.921875
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,zh,en,r5,256,512,aligned,ok,0.95703125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,zh,en,r5,256,512,delta,ok,0.03515625
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,zh,en,r10,256,512,raw,ok,0.955078125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,zh,en,r10,256,512,aligned,ok,0.970703125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,zh,en,r10,256,512,delta,ok,0.015625
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,zh,en,mrr,256,512,raw,ok,0.839179021560798
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,zh,en,mrr,256,512,aligned,ok,0.8602695254820564
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,zh,en,mrr,256,512,delta,ok,0.02109050392125833
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,ja,r1,256,512,raw,ok,0.525390625
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,ja,r1,256,512,aligned,ok,0.60546875
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,ja,r1,256,512,delta,ok,0.080078125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,ja,r5,256,512,raw,ok,0.65234375
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,ja,r5,256,512,aligned,ok,0.7890625
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,ja,r5,256,512,delta,ok,0.13671875
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,ja,r10,256,512,raw,ok,0.685546875
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,ja,r10,256,512,aligned,ok,0.8359375
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,ja,r10,256,512,delta,ok,0.150390625
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,ja,mrr,256,512,raw,ok,0.5862206874286742
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,ja,mrr,256,512,aligned,ok,0.6879077693103851
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,ja,mrr,256,512,delta,ok,0.10168708188171094
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,ko,r1,256,512,raw,ok,0.70703125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,ko,r1,256,512,aligned,ok,0.5078125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,ko,r1,256,512,delta,ok,-0.19921875
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,ko,r5,256,512,raw,ok,0.85546875
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,ko,r5,256,512,aligned,ok,0.74609375
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,ko,r5,256,512,delta,ok,-0.109375
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,ko,r10,256,512,raw,ok,0.90625
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,ko,r10,256,512,aligned,ok,0.8046875
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,ko,r10,256,512,delta,ok,-0.1015625
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,ko,mrr,256,512,raw,ok,0.7731674443303915
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,ko,mrr,256,512,aligned,ok,0.6174003927556586
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ja,ko,mrr,256,512,delta,ok,-0.15576705157473292
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,zh,r1,256,512,raw,ok,0.67578125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,zh,r1,256,512,aligned,ok,0.64453125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,zh,r1,256,512,delta,ok,-0.03125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,zh,r5,256,512,raw,ok,0.85546875
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,zh,r5,256,512,aligned,ok,0.83203125
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,zh,r5,256,512,delta,ok,-0.0234375
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,zh,r10,256,512,raw,ok,0.87890625
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,ko,zh,r10,256,512,aligned,ok,0.89453125
