model,block_layer,stage,pooling,condition,source_language,target_language,metric,value,k,n_train,n_eval
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,raw,ja,ko,mrr,0.5750647025695184,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,raw,ja,zh,r1,0.52734375,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,raw,ja,zh,mrr,0.6133607027018001,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,raw,zh,en,r1,0.658203125,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,raw,zh,en,mrr,0.7211268846902568,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,raw,zh,ko,r1,0.482421875,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,raw,zh,ko,mrr,0.5657082288612841,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,raw,zh,ja,r1,0.388671875,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,raw,zh,ja,mrr,0.4901733557187606,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,en,ko,r1,0.70703125,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,en,ko,mrr,0.7698861296123094,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,en,ja,r1,0.71875,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,en,ja,mrr,0.7963767544543643,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,en,zh,r1,0.78125,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,en,zh,mrr,0.8319230589129316,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,ko,en,r1,0.685546875,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,ko,en,mrr,0.7494204703750285,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,ko,ja,r1,0.630859375,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,ko,ja,mrr,0.7021036026393146,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,ko,zh,r1,0.591796875,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,ko,zh,mrr,0.6610503007850138,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,ja,en,r1,0.75390625,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,ja,en,mrr,0.8130778995870978,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,ja,ko,r1,0.654296875,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,ja,ko,mrr,0.7227226713325134,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,ja,zh,r1,0.6875,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,ja,zh,mrr,0.7506657326272052,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,zh,en,r1,0.806640625,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,zh,en,mrr,0.8495226001283926,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,zh,ko,r1,0.630859375,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,zh,ko,mrr,0.6977046680093724,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,zh,ja,r1,0.6640625,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,per-language-centered,zh,ja,mrr,0.7419718390497625,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,raw,,,language_probe_accuracy,0.998046875,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,last_token,raw,,,language_probe_macro_f1,0.9980468624270373,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,geometry,,,centroid_separation,142.11256408691406,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,geometry,,,centroid_norm,491.2107238769531,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,geometry,,,language_subspace_variance_fraction,0.22941225923581968,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,geometry,,,language_subspace_centroid_variance,1.0,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,geometry,,,anisotropy,0.904034205845424,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,geometry,,,stable_rank,9.443629283685636,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,en,ko,r1,0.736328125,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,en,ko,mrr,0.7964528536934201,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,en,ja,r1,0.73828125,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,en,ja,mrr,0.8003695762767004,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,en,zh,r1,0.732421875,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,en,zh,mrr,0.7892934743872765,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,ko,en,r1,0.94140625,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,ko,en,mrr,0.9575828779496485,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,ko,ja,r1,0.873046875,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,ko,ja,mrr,0.907092999186252,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,ko,zh,r1,0.736328125,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,ko,zh,mrr,0.8045650678724918,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,ja,en,r1,0.83203125,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,ja,en,mrr,0.8826031429252847,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,ja,ko,r1,0.873046875,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,ja,ko,mrr,0.9078355284288853,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,ja,zh,r1,0.873046875,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,ja,zh,mrr,0.9088674225646141,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,zh,en,r1,0.890625,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,zh,en,mrr,0.9250021338046808,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,zh,ko,r1,0.75,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,zh,ko,mrr,0.8124774365770684,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,zh,ja,r1,0.826171875,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,zh,ja,mrr,0.871477746927267,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,en,ko,r1,0.982421875,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,en,ko,mrr,0.9892324942129629,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,en,ja,r1,0.984375,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,en,ja,mrr,0.9918619791666667,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,en,zh,r1,0.986328125,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,en,zh,mrr,0.9907877604166666,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,ko,en,r1,0.986328125,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,ko,en,mrr,0.991523938301282,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,ko,ja,r1,0.978515625,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,ko,ja,mrr,0.9867652529761906,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,ko,zh,r1,0.955078125,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,ko,zh,mrr,0.9731436965811966,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,ja,en,r1,0.98828125,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,ja,en,mrr,0.9929547991071428,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,ja,ko,r1,0.97265625,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,ja,ko,mrr,0.9836309523809523,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,ja,zh,r1,0.97265625,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,ja,zh,mrr,0.98291015625,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,zh,en,r1,0.98046875,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,zh,en,mrr,0.9890950520833334,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,zh,ko,r1,0.947265625,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,zh,ko,mrr,0.9689995659722223,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,zh,ja,r1,0.962890625,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,per-language-centered,zh,ja,mrr,0.9774972098214285,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,,,language_probe_accuracy,1.0,3,1024,2048
trillionlabs/Tri-0.5B-Base,7,post_attention,mean,raw,,,language_probe_macro_f1,1.0,3,1024,2048
