model,layer,normalized_depth,pooling,condition,seed,source_language,target_language,metric,value,n_train,n_eval
trillionlabs/Tri-0.5B-Base,15,0.625,last_token,remove_random,4,ko,ja,r1,0.564453125,1024,2048
trillionlabs/Tri-0.5B-Base,15,0.625,last_token,remove_random,4,ko,ja,mrr,0.6295046001055548,1024,2048
trillionlabs/Tri-0.5B-Base,15,0.625,last_token,remove_random,4,ko,zh,r1,0.62890625,1024,2048
trillionlabs/Tri-0.5B-Base,15,0.625,last_token,remove_random,4,ko,zh,mrr,0.7026024568064426,1024,2048
trillionlabs/Tri-0.5B-Base,15,0.625,last_token,remove_random,4,ja,en,r1,0.66015625,1024,2048
trillionlabs/Tri-0.5B-Base,15,0.625,last_token,remove_random,4,ja,en,mrr,0.7413417994754277,1024,2048
trillionlabs/Tri-0.5B-Base,15,0.625,last_token,remove_random,4,ja,ko,r1,0.669921875,1024,2048
trillionlabs/Tri-0.5B-Base,15,0.625,last_token,remove_random,4,ja,ko,mrr,0.7451010253768302,1024,2048
trillionlabs/Tri-0.5B-Base,15,0.625,last_token,remove_random,4,ja,zh,r1,0.626953125,1024,2048
trillionlabs/Tri-0.5B-Base,15,0.625,last_token,remove_random,4,ja,zh,mrr,0.7126324507865226,1024,2048
trillionlabs/Tri-0.5B-Base,15,0.625,last_token,remove_random,4,zh,en,r1,0.77734375,1024,2048
trillionlabs/Tri-0.5B-Base,15,0.625,last_token,remove_random,4,zh,en,mrr,0.8268638198683491,1024,2048
trillionlabs/Tri-0.5B-Base,15,0.625,last_token,remove_random,4,zh,ko,r1,0.6171875,1024,2048
trillionlabs/Tri-0.5B-Base,15,0.625,last_token,remove_random,4,zh,ko,mrr,0.69296646111738,1024,2048
trillionlabs/Tri-0.5B-Base,15,0.625,last_token,remove_random,4,zh,ja,r1,0.458984375,1024,2048
trillionlabs/Tri-0.5B-Base,15,0.625,last_token,remove_random,4,zh,ja,mrr,0.5459275351713668,1024,2048
trillionlabs/Tri-0.5B-Base,15,0.625,last_token,remove_random,4,,,language_probe_accuracy,0.99755859375,1024,2048
trillionlabs/Tri-0.5B-Base,15,0.625,last_token,remove_random,4,,,language_probe_macro_f1,0.9975595460282407,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,en,ko,r1,0.75390625,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,en,ko,mrr,0.809693478667741,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,en,ja,r1,0.580078125,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,en,ja,mrr,0.6675999836310034,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,en,zh,r1,0.810546875,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,en,zh,mrr,0.865551506739334,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,ko,en,r1,0.712890625,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,ko,en,mrr,0.7763166742087004,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,ko,ja,r1,0.576171875,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,ko,ja,mrr,0.6448711563142144,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,ko,zh,r1,0.654296875,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,ko,zh,mrr,0.7292498620069279,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,ja,en,r1,0.658203125,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,ja,en,mrr,0.7502432274793627,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,ja,ko,r1,0.7265625,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,ja,ko,mrr,0.7814055088780664,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,ja,zh,r1,0.658203125,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,ja,zh,mrr,0.7359373809713768,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,zh,en,r1,0.79296875,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,zh,en,mrr,0.8491095331050723,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,zh,ko,r1,0.6640625,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,zh,ko,mrr,0.7371814534803541,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,zh,ja,r1,0.4921875,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,zh,ja,mrr,0.5770443809066079,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,,,language_probe_accuracy,0.9970703125,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,remove_random,4,,,language_probe_macro_f1,0.9970698305346404,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,en,ko,r1,0.703125,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,en,ko,mrr,0.7763231251488529,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,en,ja,r1,0.4765625,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,en,ja,mrr,0.5805375882402484,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,en,zh,r1,0.69921875,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,en,zh,mrr,0.7861775446410019,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,ko,en,r1,0.6875,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,ko,en,mrr,0.7571087483871219,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,ko,ja,r1,0.5,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,ko,ja,mrr,0.5690657769448245,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,ko,zh,r1,0.595703125,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,ko,zh,mrr,0.681063896445758,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,ja,en,r1,0.56640625,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,ja,en,mrr,0.6882734120407038,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,ja,ko,r1,0.60546875,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,ja,ko,mrr,0.6925241256826218,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,ja,zh,r1,0.619140625,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,ja,zh,mrr,0.7075617111413011,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,zh,en,r1,0.755859375,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,zh,en,mrr,0.817847333832707,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,zh,ko,r1,0.626953125,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,zh,ko,mrr,0.7089058552272138,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,zh,ja,r1,0.435546875,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,zh,ja,mrr,0.5271768412372939,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,,,language_probe_accuracy,0.99853515625,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,remove_random,4,,,language_probe_macro_f1,0.9985361015569041,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,en,ko,r1,0.6640625,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,en,ko,mrr,0.7406797396219733,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,en,ja,r1,0.416015625,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,en,ja,mrr,0.5151530416030691,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,en,zh,r1,0.66015625,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,en,zh,mrr,0.75266078250778,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,ko,en,r1,0.62890625,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,ko,en,mrr,0.7143020909345211,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,ko,ja,r1,0.41015625,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,ko,ja,mrr,0.48657111297449873,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,ko,zh,r1,0.576171875,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,ko,zh,mrr,0.6647373234324334,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,ja,en,r1,0.544921875,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,ja,en,mrr,0.658391146562417,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,ja,ko,r1,0.55078125,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,ja,ko,mrr,0.6521480891072127,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,ja,zh,r1,0.595703125,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,ja,zh,mrr,0.6934265094327812,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,zh,en,r1,0.67578125,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,zh,en,mrr,0.7611311387095506,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,zh,ko,r1,0.59765625,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,zh,ko,mrr,0.686458993381371,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,zh,ja,r1,0.41796875,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,zh,ja,mrr,0.4888621894454969,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,,,language_probe_accuracy,0.99853515625,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,remove_random,4,,,language_probe_macro_f1,0.9985361015569041,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,en,ko,r1,0.701171875,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,en,ko,mrr,0.7739350442461416,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,en,ja,r1,0.42578125,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,en,ja,mrr,0.5246430442571428,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,en,zh,r1,0.6484375,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,en,zh,mrr,0.7493569080529141,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,ko,en,r1,0.7109375,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,ko,en,mrr,0.7824168023020557,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,ko,ja,r1,0.423828125,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,ko,ja,mrr,0.4934367522640975,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,ko,zh,r1,0.55859375,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,ko,zh,mrr,0.6533103616288418,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,ja,en,r1,0.58984375,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,ja,en,mrr,0.704697183729155,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,ja,ko,r1,0.63671875,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,ja,ko,mrr,0.716594337821658,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,ja,zh,r1,0.69140625,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,ja,zh,mrr,0.7686786875053407,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,zh,en,r1,0.66015625,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,zh,en,mrr,0.7631617101270567,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,zh,ko,r1,0.583984375,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,zh,ko,mrr,0.6753757835634208,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,zh,ja,r1,0.44140625,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,zh,ja,mrr,0.5182838305268996,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,,,language_probe_accuracy,0.998046875,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,remove_random,4,,,language_probe_macro_f1,0.9980487637728723,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,en,ko,r1,0.794921875,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,en,ko,mrr,0.8463222969943756,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,en,ja,r1,0.603515625,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,en,ja,mrr,0.6748567887627315,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,en,zh,r1,0.80078125,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,en,zh,mrr,0.866602230577847,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,ko,en,r1,0.783203125,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,ko,en,mrr,0.8377305103890288,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,ko,ja,r1,0.544921875,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,ko,ja,mrr,0.6016561565446893,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,ko,zh,r1,0.693359375,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,ko,zh,mrr,0.769988318734963,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,ja,en,r1,0.6953125,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,ja,en,mrr,0.7839522140989001,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,ja,ko,r1,0.69921875,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,ja,ko,mrr,0.7688833801443347,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,ja,zh,r1,0.73828125,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,ja,zh,mrr,0.8101345359900405,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,zh,en,r1,0.779296875,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,zh,en,mrr,0.8468831245824904,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,zh,ko,r1,0.67578125,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,zh,ko,mrr,0.7587392620157818,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,zh,ja,r1,0.541015625,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,zh,ja,mrr,0.6004557448537701,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,,,language_probe_accuracy,0.99853515625,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,remove_random,4,,,language_probe_macro_f1,0.9985361015569041,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,en,ko,r1,0.73828125,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,en,ko,mrr,0.8056374663156312,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,en,ja,r1,0.5078125,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,en,ja,mrr,0.6103019560068179,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,en,zh,r1,0.703125,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,en,zh,mrr,0.7961377822853104,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,ko,en,r1,0.7734375,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,ko,en,mrr,0.8277082763008834,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,ko,ja,r1,0.5234375,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,ko,ja,mrr,0.592703441992988,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,ko,zh,r1,0.591796875,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,ko,zh,mrr,0.6914721723977268,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,ja,en,r1,0.6484375,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,ja,en,mrr,0.7541081183619838,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,ja,ko,r1,0.642578125,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,ja,ko,mrr,0.7222730869629054,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,ja,zh,r1,0.73046875,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,ja,zh,mrr,0.8048860299354232,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,zh,en,r1,0.74609375,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,zh,en,mrr,0.8280413771482673,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,zh,ko,r1,0.62890625,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,zh,ko,mrr,0.7138245431037137,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,zh,ja,r1,0.517578125,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,zh,ja,mrr,0.5917312940057573,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,,,language_probe_accuracy,0.9990234375,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,remove_random,4,,,language_probe_macro_f1,0.9990239120120274,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,en,ko,r1,0.662109375,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,en,ko,mrr,0.7491813842331123,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,en,ja,r1,0.52734375,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,en,ja,mrr,0.6279663301227685,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,en,zh,r1,0.62109375,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,en,zh,mrr,0.7222031432237387,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,ko,en,r1,0.7890625,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,ko,en,mrr,0.8424131270086788,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,ko,ja,r1,0.587890625,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,ko,ja,mrr,0.6573561784383775,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,ko,zh,r1,0.57421875,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,ko,zh,mrr,0.681640553613369,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,ja,en,r1,0.697265625,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,ja,en,mrr,0.7886544971119712,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,ja,ko,r1,0.630859375,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,ja,ko,mrr,0.7209447590420519,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,ja,zh,r1,0.73828125,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,ja,zh,mrr,0.8087623141527887,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,zh,en,r1,0.76171875,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,zh,en,mrr,0.8360348770935702,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,zh,ko,r1,0.615234375,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,zh,ko,mrr,0.7053697094892608,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,zh,ja,r1,0.5546875,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,zh,ja,mrr,0.6244401894411593,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,,,language_probe_accuracy,0.9990234375,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,4,,,language_probe_macro_f1,0.9990239120120274,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,en,ko,r1,0.361328125,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,en,ko,mrr,0.4621792421641795,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,en,ja,r1,0.20703125,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,en,ja,mrr,0.3322473273803944,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,en,zh,r1,0.169921875,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,en,zh,mrr,0.2899936451888445,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,ko,en,r1,0.814453125,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,ko,en,mrr,0.8610858409603337,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,ko,ja,r1,0.47265625,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,ko,ja,mrr,0.5734320166948236,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,ko,zh,r1,0.20703125,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,ko,zh,mrr,0.3218712836189782,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,ja,en,r1,0.623046875,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,ja,en,mrr,0.7471700922927004,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,ja,ko,r1,0.529296875,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,ja,ko,mrr,0.6250523367847943,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,ja,zh,r1,0.720703125,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,ja,zh,mrr,0.7896170939059289,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,zh,en,r1,0.68359375,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,zh,en,mrr,0.8014304283693581,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,zh,ko,r1,0.435546875,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,zh,ko,mrr,0.5540159224000547,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,zh,ja,r1,0.576171875,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,zh,ja,mrr,0.6464564500784467,1024,2048
