model,layer,normalized_depth,pooling,source_language,target_language,metric,n_train,n_eval,condition,status,value
Qwen/Qwen2.5-0.5B,3,0.125,mean,ja,ko,mrr,256,512,delta,ok,-0.1368479027821644
Qwen/Qwen2.5-0.5B,3,0.125,mean,ko,zh,r1,256,512,raw,ok,0.193359375
Qwen/Qwen2.5-0.5B,3,0.125,mean,ko,zh,r1,256,512,centered,ok,0.259765625
Qwen/Qwen2.5-0.5B,3,0.125,mean,ko,zh,r1,256,512,centered_delta,ok,0.06640625
Qwen/Qwen2.5-0.5B,3,0.125,mean,ko,zh,r1,256,512,aligned,ok,0.107421875
Qwen/Qwen2.5-0.5B,3,0.125,mean,ko,zh,r1,256,512,delta,ok,-0.0859375
Qwen/Qwen2.5-0.5B,3,0.125,mean,ko,zh,r5,256,512,raw,ok,0.37890625
Qwen/Qwen2.5-0.5B,3,0.125,mean,ko,zh,r5,256,512,centered,ok,0.3515625
Qwen/Qwen2.5-0.5B,3,0.125,mean,ko,zh,r5,256,512,centered_delta,ok,-0.02734375
Qwen/Qwen2.5-0.5B,3,0.125,mean,ko,zh,r5,256,512,aligned,ok,0.23046875
Qwen/Qwen2.5-0.5B,3,0.125,mean,ko,zh,r5,256,512,delta,ok,-0.1484375
Qwen/Qwen2.5-0.5B,3,0.125,mean,ko,zh,r10,256,512,raw,ok,0.482421875
Qwen/Qwen2.5-0.5B,3,0.125,mean,ko,zh,r10,256,512,centered,ok,0.3828125
Qwen/Qwen2.5-0.5B,3,0.125,mean,ko,zh,r10,256,512,centered_delta,ok,-0.099609375
Qwen/Qwen2.5-0.5B,3,0.125,mean,ko,zh,r10,256,512,aligned,ok,0.283203125
Qwen/Qwen2.5-0.5B,3,0.125,mean,ko,zh,r10,256,512,delta,ok,-0.19921875
Qwen/Qwen2.5-0.5B,3,0.125,mean,ko,zh,mrr,256,512,raw,ok,0.29385046766037637
Qwen/Qwen2.5-0.5B,3,0.125,mean,ko,zh,mrr,256,512,centered,ok,0.3080426829235035
Qwen/Qwen2.5-0.5B,3,0.125,mean,ko,zh,mrr,256,512,centered_delta,ok,0.01419221526312714
Qwen/Qwen2.5-0.5B,3,0.125,mean,ko,zh,mrr,256,512,aligned,ok,0.16767215890804665
Qwen/Qwen2.5-0.5B,3,0.125,mean,ko,zh,mrr,256,512,delta,ok,-0.12617830875232972
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ko,r1,256,512,raw,ok,0.021484375
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ko,r1,256,512,centered,ok,0.115234375
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ko,r1,256,512,centered_delta,ok,0.09375
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ko,r1,256,512,aligned,ok,0.048828125
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ko,r1,256,512,delta,ok,0.02734375
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ko,r5,256,512,raw,ok,0.048828125
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ko,r5,256,512,centered,ok,0.21875
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ko,r5,256,512,centered_delta,ok,0.169921875
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ko,r5,256,512,aligned,ok,0.14453125
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ko,r5,256,512,delta,ok,0.095703125
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ko,r10,256,512,raw,ok,0.06640625
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ko,r10,256,512,centered,ok,0.275390625
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ko,r10,256,512,centered_delta,ok,0.208984375
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ko,r10,256,512,aligned,ok,0.185546875
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ko,r10,256,512,delta,ok,0.119140625
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ko,mrr,256,512,raw,ok,0.042240601367601605
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ko,mrr,256,512,centered,ok,0.1742020504471672
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ko,mrr,256,512,centered_delta,ok,0.13196144907956558
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ko,mrr,256,512,aligned,ok,0.09981002728836243
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ko,mrr,256,512,delta,ok,0.05756942592076082
Qwen/Qwen2.5-0.5B,3,0.125,mean,ja,zh,r1,256,512,raw,ok,0.560546875
Qwen/Qwen2.5-0.5B,3,0.125,mean,ja,zh,r1,256,512,centered,ok,0.412109375
Qwen/Qwen2.5-0.5B,3,0.125,mean,ja,zh,r1,256,512,centered_delta,ok,-0.1484375
Qwen/Qwen2.5-0.5B,3,0.125,mean,ja,zh,r1,256,512,aligned,ok,0.189453125
Qwen/Qwen2.5-0.5B,3,0.125,mean,ja,zh,r1,256,512,delta,ok,-0.37109375
Qwen/Qwen2.5-0.5B,3,0.125,mean,ja,zh,r5,256,512,raw,ok,0.69140625
Qwen/Qwen2.5-0.5B,3,0.125,mean,ja,zh,r5,256,512,centered,ok,0.466796875
Qwen/Qwen2.5-0.5B,3,0.125,mean,ja,zh,r5,256,512,centered_delta,ok,-0.224609375
Qwen/Qwen2.5-0.5B,3,0.125,mean,ja,zh,r5,256,512,aligned,ok,0.283203125
Qwen/Qwen2.5-0.5B,3,0.125,mean,ja,zh,r5,256,512,delta,ok,-0.408203125
Qwen/Qwen2.5-0.5B,3,0.125,mean,ja,zh,r10,256,512,raw,ok,0.74609375
Qwen/Qwen2.5-0.5B,3,0.125,mean,ja,zh,r10,256,512,centered,ok,0.490234375
Qwen/Qwen2.5-0.5B,3,0.125,mean,ja,zh,r10,256,512,centered_delta,ok,-0.255859375
Qwen/Qwen2.5-0.5B,3,0.125,mean,ja,zh,r10,256,512,aligned,ok,0.337890625
Qwen/Qwen2.5-0.5B,3,0.125,mean,ja,zh,r10,256,512,delta,ok,-0.408203125
Qwen/Qwen2.5-0.5B,3,0.125,mean,ja,zh,mrr,256,512,raw,ok,0.6279454805681931
Qwen/Qwen2.5-0.5B,3,0.125,mean,ja,zh,mrr,256,512,centered,ok,0.4416715075705892
Qwen/Qwen2.5-0.5B,3,0.125,mean,ja,zh,mrr,256,512,centered_delta,ok,-0.1862739729976039
Qwen/Qwen2.5-0.5B,3,0.125,mean,ja,zh,mrr,256,512,aligned,ok,0.24159915180448377
Qwen/Qwen2.5-0.5B,3,0.125,mean,ja,zh,mrr,256,512,delta,ok,-0.38634632876370933
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ja,r1,256,512,raw,ok,0.0703125
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ja,r1,256,512,centered,ok,0.255859375
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ja,r1,256,512,centered_delta,ok,0.185546875
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ja,r1,256,512,aligned,ok,0.09765625
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ja,r1,256,512,delta,ok,0.02734375
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ja,r5,256,512,raw,ok,0.12890625
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ja,r5,256,512,centered,ok,0.326171875
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ja,r5,256,512,centered_delta,ok,0.197265625
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ja,r5,256,512,aligned,ok,0.16796875
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ja,r5,256,512,delta,ok,0.0390625
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ja,r10,256,512,raw,ok,0.16796875
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ja,r10,256,512,centered,ok,0.376953125
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ja,r10,256,512,centered_delta,ok,0.208984375
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ja,r10,256,512,aligned,ok,0.212890625
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ja,r10,256,512,delta,ok,0.044921875
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ja,mrr,256,512,raw,ok,0.1079537028186659
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ja,mrr,256,512,centered,ok,0.29708120919224773
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ja,mrr,256,512,centered_delta,ok,0.18912750637358183
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ja,mrr,256,512,aligned,ok,0.14172553052870793
Qwen/Qwen2.5-0.5B,3,0.125,mean,zh,ja,mrr,256,512,delta,ok,0.03377182771004203
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ko,r1,256,512,raw,ok,0.0078125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ko,r1,256,512,centered,ok,0.236328125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ko,r1,256,512,centered_delta,ok,0.228515625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ko,r1,256,512,aligned,ok,0.12109375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ko,r1,256,512,delta,ok,0.11328125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ko,r5,256,512,raw,ok,0.037109375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ko,r5,256,512,centered,ok,0.333984375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ko,r5,256,512,centered_delta,ok,0.296875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ko,r5,256,512,aligned,ok,0.1953125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ko,r5,256,512,delta,ok,0.158203125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ko,r10,256,512,raw,ok,0.052734375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ko,r10,256,512,centered,ok,0.373046875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ko,r10,256,512,centered_delta,ok,0.3203125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ko,r10,256,512,aligned,ok,0.26953125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ko,r10,256,512,delta,ok,0.216796875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ko,mrr,256,512,raw,ok,0.027033863942649033
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ko,mrr,256,512,centered,ok,0.2877666624610873
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ko,mrr,256,512,centered_delta,ok,0.2607327985184382
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ko,mrr,256,512,aligned,ok,0.169052929341316
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ko,mrr,256,512,delta,ok,0.14201906539866696
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,en,r1,256,512,raw,ok,0.29296875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,en,r1,256,512,centered,ok,0.318359375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,en,r1,256,512,centered_delta,ok,0.025390625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,en,r1,256,512,aligned,ok,0.16015625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,en,r1,256,512,delta,ok,-0.1328125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,en,r5,256,512,raw,ok,0.498046875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,en,r5,256,512,centered,ok,0.384765625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,en,r5,256,512,centered_delta,ok,-0.11328125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,en,r5,256,512,aligned,ok,0.265625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,en,r5,256,512,delta,ok,-0.232421875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,en,r10,256,512,raw,ok,0.599609375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,en,r10,256,512,centered,ok,0.42578125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,en,r10,256,512,centered_delta,ok,-0.173828125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,en,r10,256,512,aligned,ok,0.3125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,en,r10,256,512,delta,ok,-0.287109375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,en,mrr,256,512,raw,ok,0.39354993405898153
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,en,mrr,256,512,centered,ok,0.35749095137994796
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,en,mrr,256,512,centered_delta,ok,-0.03605898267903357
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,en,mrr,256,512,aligned,ok,0.21606241408514304
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,en,mrr,256,512,delta,ok,-0.1774875199738385
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ja,r1,256,512,raw,ok,0.037109375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ja,r1,256,512,centered,ok,0.33203125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ja,r1,256,512,centered_delta,ok,0.294921875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ja,r1,256,512,aligned,ok,0.166015625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ja,r1,256,512,delta,ok,0.12890625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ja,r5,256,512,raw,ok,0.0703125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ja,r5,256,512,centered,ok,0.416015625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ja,r5,256,512,centered_delta,ok,0.345703125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ja,r5,256,512,aligned,ok,0.265625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ja,r5,256,512,delta,ok,0.1953125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ja,r10,256,512,raw,ok,0.09765625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ja,r10,256,512,centered,ok,0.443359375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ja,r10,256,512,centered_delta,ok,0.345703125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ja,r10,256,512,aligned,ok,0.314453125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ja,r10,256,512,delta,ok,0.216796875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ja,mrr,256,512,raw,ok,0.06311284005109705
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ja,mrr,256,512,centered,ok,0.3736650713856111
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ja,mrr,256,512,centered_delta,ok,0.31055223133451404
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ja,mrr,256,512,aligned,ok,0.21738647192830055
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,ja,mrr,256,512,delta,ok,0.1542736318772035
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,en,r1,256,512,raw,ok,0.5859375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,en,r1,256,512,centered,ok,0.400390625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,en,r1,256,512,centered_delta,ok,-0.185546875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,en,r1,256,512,aligned,ok,0.208984375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,en,r1,256,512,delta,ok,-0.376953125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,en,r5,256,512,raw,ok,0.75390625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,en,r5,256,512,centered,ok,0.4609375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,en,r5,256,512,centered_delta,ok,-0.29296875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,en,r5,256,512,aligned,ok,0.3203125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,en,r5,256,512,delta,ok,-0.43359375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,en,r10,256,512,raw,ok,0.8125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,en,r10,256,512,centered,ok,0.486328125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,en,r10,256,512,centered_delta,ok,-0.326171875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,en,r10,256,512,aligned,ok,0.3515625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,en,r10,256,512,delta,ok,-0.4609375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,en,mrr,256,512,raw,ok,0.6639881255183424
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,en,mrr,256,512,centered,ok,0.4360624875636087
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,en,mrr,256,512,centered_delta,ok,-0.2279256379547337
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,en,mrr,256,512,aligned,ok,0.26339771229388476
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,en,mrr,256,512,delta,ok,-0.40059041322445765
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,zh,r1,256,512,raw,ok,0.71484375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,zh,r1,256,512,centered,ok,0.5703125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,zh,r1,256,512,centered_delta,ok,-0.14453125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,zh,r1,256,512,aligned,ok,0.3203125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,zh,r1,256,512,delta,ok,-0.39453125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,zh,r5,256,512,raw,ok,0.779296875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,zh,r5,256,512,centered,ok,0.603515625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,zh,r5,256,512,centered_delta,ok,-0.17578125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,zh,r5,256,512,aligned,ok,0.42578125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,zh,r5,256,512,delta,ok,-0.353515625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,zh,r10,256,512,raw,ok,0.80859375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,zh,r10,256,512,centered,ok,0.61328125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,zh,r10,256,512,centered_delta,ok,-0.1953125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,zh,r10,256,512,aligned,ok,0.4453125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,zh,r10,256,512,delta,ok,-0.36328125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,zh,mrr,256,512,raw,ok,0.7482475227783909
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,zh,mrr,256,512,centered,ok,0.5879536610439193
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,zh,mrr,256,512,centered_delta,ok,-0.16029386173447158
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,zh,mrr,256,512,aligned,ok,0.37144289542829617
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,en,zh,mrr,256,512,delta,ok,-0.37680462735009473
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,zh,en,r1,256,512,raw,ok,0.80078125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,zh,en,r1,256,512,centered,ok,0.443359375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,zh,en,r1,256,512,centered_delta,ok,-0.357421875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,zh,en,r1,256,512,aligned,ok,0.240234375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,zh,en,r1,256,512,delta,ok,-0.560546875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,zh,en,r5,256,512,raw,ok,0.873046875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,zh,en,r5,256,512,centered,ok,0.494140625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,zh,en,r5,256,512,centered_delta,ok,-0.37890625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,zh,en,r5,256,512,aligned,ok,0.337890625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,zh,en,r5,256,512,delta,ok,-0.53515625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,zh,en,r10,256,512,raw,ok,0.89453125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,zh,en,r10,256,512,centered,ok,0.52734375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,zh,en,r10,256,512,centered_delta,ok,-0.3671875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,zh,en,r10,256,512,aligned,ok,0.380859375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,zh,en,r10,256,512,delta,ok,-0.513671875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,zh,en,mrr,256,512,raw,ok,0.8342498219383312
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,zh,en,mrr,256,512,centered,ok,0.4744611827646912
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,zh,en,mrr,256,512,centered_delta,ok,-0.35978863917364
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,zh,en,mrr,256,512,aligned,ok,0.2906987605544051
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,zh,en,mrr,256,512,delta,ok,-0.5435510613839261
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,ja,r1,256,512,raw,ok,0.56640625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,ja,r1,256,512,centered,ok,0.341796875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,ja,r1,256,512,centered_delta,ok,-0.224609375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,ja,r1,256,512,aligned,ok,0.12890625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,ja,r1,256,512,delta,ok,-0.4375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,ja,r5,256,512,raw,ok,0.734375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,ja,r5,256,512,centered,ok,0.435546875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,ja,r5,256,512,centered_delta,ok,-0.298828125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,ja,r5,256,512,aligned,ok,0.23046875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,ja,r5,256,512,delta,ok,-0.50390625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,ja,r10,256,512,raw,ok,0.787109375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,ja,r10,256,512,centered,ok,0.46484375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,ja,r10,256,512,centered_delta,ok,-0.322265625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,ja,r10,256,512,aligned,ok,0.310546875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,ja,r10,256,512,delta,ok,-0.4765625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,ja,mrr,256,512,raw,ok,0.6440687934903755
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,ja,mrr,256,512,centered,ok,0.39261925887482896
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,ja,mrr,256,512,centered_delta,ok,-0.25144953461554653
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,ja,mrr,256,512,aligned,ok,0.18595357969771303
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,ja,mrr,256,512,delta,ok,-0.45811521379266246
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,ko,r1,256,512,raw,ok,0.32421875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,ko,r1,256,512,centered,ok,0.337890625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,ko,r1,256,512,centered_delta,ok,0.013671875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,ko,r1,256,512,aligned,ok,0.13671875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,ko,r1,256,512,delta,ok,-0.1875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,ko,r5,256,512,raw,ok,0.453125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,ko,r5,256,512,centered,ok,0.431640625
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,ko,r5,256,512,centered_delta,ok,-0.021484375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,ko,r5,256,512,aligned,ok,0.263671875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,ko,r5,256,512,delta,ok,-0.189453125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,ko,r10,256,512,raw,ok,0.498046875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,ko,r10,256,512,centered,ok,0.466796875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,ko,r10,256,512,centered_delta,ok,-0.03125
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,ko,r10,256,512,aligned,ok,0.318359375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,ko,r10,256,512,delta,ok,-0.1796875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,ko,mrr,256,512,raw,ok,0.38851229379662566
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,ko,mrr,256,512,centered,ok,0.383701743910258
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,ko,mrr,256,512,centered_delta,ok,-0.004810549886367643
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,ko,mrr,256,512,aligned,ok,0.2004164491516175
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ja,ko,mrr,256,512,delta,ok,-0.18809584464500817
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,zh,r1,256,512,raw,ok,0.248046875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,zh,r1,256,512,centered,ok,0.357421875
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,zh,r1,256,512,centered_delta,ok,0.109375
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,mean,ko,zh,r1,256,512,aligned,ok,0.16015625
