model,block_layer,stage,pooling,condition,source_language,target_language,metric,value,k,n_train,n_eval
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,zh,ja,r1,0.70703125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,zh,ja,mrr,0.7943175640139166,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,en,ko,r1,0.7421875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,en,ko,mrr,0.8108888994706239,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,en,ja,r1,0.90625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,en,ja,mrr,0.946729361133658,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,en,zh,r1,0.931640625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,en,zh,mrr,0.9565853731587974,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,ko,en,r1,0.787109375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,ko,en,mrr,0.8356438378046781,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,ko,ja,r1,0.845703125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,ko,ja,mrr,0.8894737097735448,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,ko,zh,r1,0.75390625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,ko,zh,mrr,0.8179724836405744,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,ja,en,r1,0.8984375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,ja,en,mrr,0.9323661413312239,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,ja,ko,r1,0.8203125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,ja,ko,mrr,0.8625656855518833,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,ja,zh,r1,0.9140625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,ja,zh,mrr,0.9481363864304859,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,zh,en,r1,0.93359375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,zh,en,mrr,0.9572118032220729,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,zh,ko,r1,0.728515625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,zh,ko,mrr,0.7920636344779459,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,zh,ja,r1,0.921875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,per-language-centered,zh,ja,mrr,0.9536318824404761,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,,,language_probe_accuracy,0.99951171875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,last_token,raw,,,language_probe_macro_f1,0.9995117182843383,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,geometry,,,centroid_separation,42.4124870300293,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,geometry,,,centroid_norm,67.7170181274414,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,geometry,,,language_subspace_variance_fraction,0.602317207419297,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,geometry,,,language_subspace_centroid_variance,1.0,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,geometry,,,anisotropy,0.9106950853202207,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,geometry,,,stable_rank,3.0652337071096105,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,en,ko,r1,0.015625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,en,ko,mrr,0.07329568888673668,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,en,ja,r1,0.0234375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,en,ja,mrr,0.157575465973215,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,en,zh,r1,0.814453125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,en,zh,mrr,0.8779988260591854,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,ko,en,r1,0.427734375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,ko,en,mrr,0.5437544223063491,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,ko,ja,r1,0.255859375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,ko,ja,mrr,0.44175044116320855,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,ko,zh,r1,0.427734375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,ko,zh,mrr,0.5455144193829928,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,ja,en,r1,0.4765625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,ja,en,mrr,0.595089178431693,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,ja,ko,r1,0.03515625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,ja,ko,mrr,0.12103380941438385,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,ja,zh,r1,0.72265625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,ja,zh,mrr,0.803136208116286,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,zh,en,r1,0.94140625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,zh,en,mrr,0.9642011146405678,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,zh,ko,r1,0.021484375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,zh,ko,mrr,0.09088109794291574,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,zh,ja,r1,0.10546875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,zh,ja,mrr,0.25344476024535034,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,en,ko,r1,0.775390625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,en,ko,mrr,0.8466203993760946,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,en,ja,r1,0.884765625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,en,ja,mrr,0.9239659158116189,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,en,zh,r1,0.974609375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,en,zh,mrr,0.9853352864583333,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,ko,en,r1,0.87109375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,ko,en,mrr,0.9140904398924823,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,ko,ja,r1,0.9453125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,ko,ja,mrr,0.9636183613478535,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,ko,zh,r1,0.876953125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,ko,zh,mrr,0.922336859188337,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,ja,en,r1,0.91796875,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,ja,en,mrr,0.948530382649035,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,ja,ko,r1,0.89453125,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,ja,ko,mrr,0.9283622356376263,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,ja,zh,r1,0.943359375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,ja,zh,mrr,0.9668642555361305,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,zh,en,r1,0.9765625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,zh,en,mrr,0.98525390625,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,zh,ko,r1,0.77734375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,zh,ko,mrr,0.8500603168270462,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,zh,ja,r1,0.896484375,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,per-language-centered,zh,ja,mrr,0.9366183131259381,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,,,language_probe_accuracy,1.0,3,1024,2048
Qwen/Qwen2.5-0.5B,24,post_attention,mean,raw,,,language_probe_macro_f1,1.0,3,1024,2048
